group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
10,WNT5A,-0.49993765,6.095034,0.6171189731030162,0.9993271028075766,1.0,1.0
10,LCP2,-0.50057757,,0.6166684691638038,0.9993271028075766,1.0,1.0
10,IL15RA,-0.50114214,,0.6162710854996026,0.9993271028075766,1.0,1.0
10,FAM25A,-0.50151855,5.2050114,0.6160062255078763,0.9993271028075766,1.0,1.0
10,CNTRL,-0.50347584,,0.6146297600815804,0.9993271028075766,1.0,1.0
10,GJA5,-0.50535786,,0.6133075141396196,0.9993271028075766,1.0,1.0
10,GABRP,-0.50693876,5.350138,0.6121977987959165,0.9993271028075766,1.0,1.0
10,CD6,-0.5161982,,0.605715956457544,0.9993271028075766,1.0,1.0
10,AC020656.1,-0.52116674,,0.6022506105792443,0.9993271028075766,1.0,1.0
10,PAOX,-0.521242,5.60575,0.6021981741012763,0.9993271028075766,1.0,1.0
10,ABI3,-0.5240274,,0.6002594726853829,0.9993271028075766,1.0,1.0
10,PLCG2,-0.5278667,,0.5975918458374244,0.9993271028075766,1.0,1.0
10,MAP1A,-0.5286948,,0.5970171824386773,0.9993271028075766,1.0,1.0
10,LAT,-0.53452903,,0.5929755627407889,0.9993271028075766,1.0,1.0
10,SLC43A2,-0.535056,,0.5926111314158702,0.9993271028075766,1.0,1.0
10,HSPA12B,-0.5453318,,0.5855253440262402,0.9993271028075766,1.0,1.0
10,DNM1,-0.5454447,5.947745,0.5854476972182474,0.9993271028075766,1.0,1.0
10,PDLIM2,-0.5464234,,0.584774958614267,0.9993271028075766,1.0,1.0
10,NKG7,-0.54653627,,0.5846973580640507,0.9993271028075766,1.0,1.0
10,KRT14,-0.5486441,,0.5832496942551639,0.9993271028075766,1.0,1.0
10,SEPTIN1,-0.55398905,,0.5795863433200562,0.9993271028075766,1.0,1.0
10,RASSF4,-0.55402666,,0.5795605833956354,0.9993271028075766,1.0,1.0
10,A4GALT,-0.55828005,,0.5766531780069045,0.9993271028075766,1.0,1.0
10,CRTAC1,-0.5651682,8.310226,0.5719593669007477,0.9993271028075766,1.0,1.0
10,PGC,-0.57047546,,0.568355255232641,0.9993271028075766,1.0,1.0
10,SPOCK2,-0.5731103,,0.566570022935591,0.9993271028075766,1.0,1.0
10,ST8SIA4,-0.5826709,,0.5601148616838174,0.9993271028075766,1.0,1.0
10,EPSTI1,-0.5847411,,0.5587218003028379,0.9993271028075766,1.0,1.0
10,PITPNC1,-0.58651024,,0.5575327013341477,0.9993271028075766,1.0,1.0
10,SLC30A8,-0.5871877,,0.5570776281679781,0.9993271028075766,1.0,1.0
10,ACVRL1,-0.5887686,,0.5560164949347882,0.9993271028075766,1.0,1.0
10,GP2,-0.58899444,,0.5558649850219235,0.9993271028075766,1.0,1.0
10,TRAF3IP3,-0.5918175,,0.5539728131002355,0.9993271028075766,1.0,1.0
10,S100A9,-0.5926456,,0.5534183747233467,0.9993271028075766,1.0,1.0
10,CD247,-0.5946405,,0.5520837998103167,0.9993271028075766,1.0,1.0
10,NCF4,-0.59561914,,0.5514296809480532,0.9993271028075766,1.0,1.0
10,CTHRC1,-0.59592026,,0.5512284902731616,0.9993271028075766,1.0,1.0
10,LMOD1,-0.5999854,,0.5485159541715011,0.9993271028075766,1.0,1.0
10,MRPS30-DT,-0.6026955,,0.5467112660497777,0.9993271028075766,1.0,1.0
10,COX7A1,-0.6035236,,0.5461604206488999,0.9993271028075766,1.0,1.0
10,ANK2,-0.6138747,,0.5392981525362814,0.9993271028075766,1.0,1.0
10,PSTPIP1,-0.61639655,,0.5376328220591802,0.9993271028075766,1.0,1.0
10,SLAMF7,-0.61827856,,0.536391723250484,0.9993271028075766,1.0,1.0
10,CCL2,-0.6204241,,0.5349786313145635,0.9993271028075766,1.0,1.0
10,KIF2A,-0.62151563,,0.5342604110148574,0.9993271028075766,1.0,1.0
10,VMO1,-0.62170386,,0.5341366291447277,0.9993271028075766,1.0,1.0
10,UNC93B1,-0.6282909,,0.5298134066592124,0.9993271028075766,1.0,1.0
10,NID1,-0.63085043,,0.528138336606401,0.9993271028075766,1.0,1.0
10,TSPAN4,-0.63386166,,0.5261711264332345,0.9993271028075766,1.0,1.0
10,MSR1,-0.6342004,,0.5259500498359333,0.9993271028075766,1.0,1.0
10,LGALS2,-0.63431334,,0.5258763681897901,0.9993271028075766,1.0,1.0
10,CD37,-0.6368352,,0.5242321875241869,0.9993271028075766,1.0,1.0
10,PRKAR1B,-0.6389054,,0.5228844586595831,0.9993271028075766,1.0,1.0
10,SPOCK1,-0.63958293,,0.5224437704993603,0.9993271028075766,1.0,1.0
10,GREM1,-0.640411,,0.5219054109274969,0.9993271028075766,1.0,1.0
10,FNDC1,-0.64650875,,0.517949930151753,0.9993271028075766,1.0,1.0
10,PCED1B,-0.64854133,,0.5166348907171477,0.9993271028075766,1.0,1.0
10,MMP7,-0.6486166,,0.5165862188022805,0.9993271028075766,1.0,1.0
10,TMEM173,-0.65313345,,0.5136702586416022,0.9993271028075766,1.0,1.0
10,DIO2,-0.65629524,,0.5116341953544286,0.9993271028075766,1.0,1.0
10,CARD11,-0.6563705,,0.5115857690524206,0.9993271028075766,1.0,1.0
10,FCRLB,-0.65708566,,0.5111258385450961,0.9993271028075766,1.0,1.0
10,LRRC15,-0.658516,,0.510206625909254,0.9993271028075766,1.0,1.0
10,MEGF6,-0.6592688,,0.5097231773134312,0.9993271028075766,1.0,1.0
10,CCR7,-0.6678884,,0.5042048265772744,0.9993271028075766,1.0,1.0
10,TCN2,-0.6683401,,0.5039165268543828,0.9993271028075766,1.0,1.0
10,OLFML3,-0.6705985,,0.5024763341617287,0.9993271028075766,1.0,1.0
10,UNC13D,-0.6730075,,0.5009425310201242,0.9993271028075766,1.0,1.0
10,ADM,-0.6764327,,0.4987659339714461,0.9993271028075766,1.0,1.0
10,ARHGAP45,-0.67744905,,0.4981210988329362,0.9993271028075766,1.0,1.0
10,FAM133B,-0.6795945,,0.4967612380774189,0.9993271028075766,1.0,1.0
10,PLEKHF1,-0.6804226,,0.49623690929380526,0.9993271028075766,1.0,1.0
10,ADARB2-AS1,-0.6824176,,0.494974966781075,0.9993271028075766,1.0,1.0
10,CCL17,-0.6840737,8.518836,0.49392862054030684,0.9993271028075766,1.0,1.0
10,GNLY,-0.6855793,,0.4929784247588366,0.9993271028075766,1.0,1.0
10,PLD4,-0.6891175,,0.4907493253931461,0.9993271028075766,1.0,1.0
10,CILP,-0.6902091,,0.49006271954189295,0.9993271028075766,1.0,1.0
10,BAZ2B,-0.69160175,,0.48918745598572333,0.9993271028075766,1.0,1.0
10,NABP1,-0.6932203,,0.48817131653915513,0.9993271028075766,1.0,1.0
10,POTEC,-0.69901687,,0.48454147722465013,0.9993271028075766,1.0,1.0
10,TFEC,-0.70187753,,0.4827555333433704,0.9993271028075766,1.0,1.0
10,IDO1,-0.70338315,,0.48181700127422544,0.9993271028075766,1.0,1.0
10,APBB1,-0.70609325,,0.48013014763381723,0.9993271028075766,1.0,1.0
10,GAS7,-0.7086528,,0.4785399690621719,0.9993271028075766,1.0,1.0
10,CORO1A,-0.7098196,,0.47781599070522207,0.9993271028075766,1.0,1.0
10,ITPR2,-0.71264267,,0.4760669103753443,0.9993271028075766,1.0,1.0
10,LOXL1,-0.7175735,,0.4730202864018639,0.9993271028075766,1.0,1.0
10,WDR81,-0.71983194,,0.4716284769062149,0.9993271028075766,1.0,1.0
10,PAPLN,-0.72107404,,0.47086394512965923,0.9993271028075766,1.0,1.0
10,FCHSD1,-0.7220151,,0.47028521003665347,0.9993271028075766,1.0,1.0
10,CORO7,-0.7243864,,0.4688285415002593,0.9993271028075766,1.0,1.0
10,IKZF1,-0.7270589,,0.4671898957994576,0.9993271028075766,1.0,1.0
10,HDC,-0.7322532,,0.4640140269926104,0.9993271028075766,1.0,1.0
10,ICAM1,-0.73744756,,0.4608502148913861,0.9993271028075766,1.0,1.0
10,IGHG2,-0.73744756,,0.4608502148913861,0.9993271028075766,1.0,1.0
10,SGCE,-0.7415504,,0.4583598101343934,0.9993271028075766,1.0,1.0
10,SPI1,-0.74173856,,0.45824575271679846,0.9993271028075766,1.0,1.0
10,MAP3K11,-0.74294305,,0.45751616232745784,0.9993271028075766,1.0,1.0
10,RIN3,-0.75190145,,0.45211034182279664,0.9993271028075766,1.0,1.0
10,CXCL11,-0.7589778,,0.4478658435804176,0.9993271028075766,1.0,1.0
10,POSTN,-0.75969297,,0.4474381417941695,0.9993271028075766,1.0,1.0
10,KMT2A,-0.75988114,,0.4473256272997642,0.9993271028075766,1.0,1.0
10,KCNAB2,-0.76326877,,0.4453031193492405,0.9993271028075766,1.0,1.0
10,IGHA2,-0.7662423,,0.44353211076239596,0.9993271028075766,1.0,1.0
10,CLSTN3,-0.77075917,,0.4408496844541008,0.9993271028075766,1.0,1.0
10,ADAMDEC1,-0.7713238,,0.4405150361861392,0.9993271028075766,1.0,1.0
10,CLEC2D,-0.7717002,,0.44029201828537234,0.9993271028075766,1.0,1.0
10,ZFP36,-0.7720013,,0.44011365059894636,0.9993271028075766,1.0,1.0
10,CLEC10A,-0.774862,,0.4384212263004118,0.9993271028075766,1.0,1.0
10,NPL,-0.7753513,,0.43813210783101797,0.9993271028075766,1.0,1.0
10,OASL,-0.78009397,,0.4353355695085721,0.9993271028075766,1.0,1.0
10,STS,-0.781449,,0.43453845433665994,0.9993271028075766,1.0,1.0
10,LBH,-0.7858529,,0.4319536592096954,0.9993271028075766,1.0,1.0
10,UPP1,-0.7875091,,0.4309839091063714,0.9993271028075766,1.0,1.0
10,ITGA4,-0.7921765,,0.4282577806442909,0.9993271028075766,1.0,1.0
10,ALDOC,-0.79420906,,0.4270737390742143,0.9993271028075766,1.0,1.0
10,NR3C1,-0.7966933,,0.42562917094784325,0.9993271028075766,1.0,1.0
10,KIAA2026,-0.80215114,,0.4224655337045652,0.9993271028075766,1.0,1.0
10,APOL1,-0.80256516,,0.4222260971958709,0.9993271028075766,1.0,1.0
10,AFP,-0.802791,,0.4220955289925251,0.9993271028075766,1.0,1.0
10,LMO2,-0.80855,,0.4187740439002716,0.9993271028075766,1.0,1.0
10,TNFRSF25,-0.809491,,0.4182327831927116,0.9993271028075766,1.0,1.0
10,RASSF2,-0.8116741,,0.41697864586635736,0.9993271028075766,1.0,1.0
10,LIME1,-0.82198757,,0.4110839828453342,0.9993271028075766,1.0,1.0
10,GBP5,-0.82198757,,0.4110839828453342,0.9993271028075766,1.0,1.0
10,H6PD,-0.82281566,,0.41061284412250654,0.9993271028075766,1.0,1.0
10,PER1,-0.82466,,0.40956464318770436,0.9993271028075766,1.0,1.0
10,SELPLG,-0.82477295,,0.4095005193622162,0.9993271028075766,1.0,1.0
10,STK17B,-0.8333549,,0.4046446010696465,0.9993271028075766,1.0,1.0
10,TPSB2,-0.83504874,,0.4036902816373975,0.9993271028075766,1.0,1.0
10,ARHGAP30,-0.8361403,,0.40307599045247333,0.9993271028075766,1.0,1.0
10,WNK4,-0.8383234,,0.40184908953084864,0.9993271028075766,1.0,1.0
10,ZNF683,-0.84253913,,0.3994862517601193,0.9993271028075766,1.0,1.0
10,GRB14,-0.8481099,,0.39637678206232585,0.9993271028075766,1.0,1.0
10,PILRA,-0.84954023,,0.3955807682915795,0.9993271028075766,1.0,1.0
10,CCL18,-0.8535677,,0.3933445557110784,0.9993271028075766,1.0,1.0
10,CARTPT,-0.85386884,,0.3931776704659309,0.9993271028075766,1.0,1.0
10,REV3L,-0.85541207,,0.3923230570611168,0.9993271028075766,1.0,1.0
10,TGFB1I1,-0.85669184,,0.3916152083782106,0.9993271028075766,1.0,1.0
10,CTPS2,-0.8605688,,0.3894755785140157,0.9993271028075766,1.0,1.0
10,NR1H3,-0.86474687,,0.387177742546971,0.9993271028075766,1.0,1.0
10,IGSF6,-0.8658384,,0.38657877197941204,0.9993271028075766,1.0,1.0
10,TPSAB1,-0.8728772,,0.38273004024790536,0.9993271028075766,1.0,1.0
10,SMG6,-0.8732536,,0.38252488933697404,0.9993271028075766,1.0,1.0
10,ARHGAP22,-0.87332886,,0.38248386724508,0.9993271028075766,1.0,1.0
10,CXCL13,-0.8784479,,0.3797006947668896,0.9993271028075766,1.0,1.0
10,HLA-DQA2,-0.880744,,0.3784564156317084,0.9993271028075766,1.0,1.0
10,LIMD2,-0.88834727,,0.37435396818049016,0.9993271028075766,1.0,1.0
10,CMIP,-0.89109504,,0.37287819130094746,0.9993271028075766,1.0,1.0
10,MAP1B,-0.90329045,,0.36637175466394445,0.9993271028075766,1.0,1.0
10,MMP14,-0.9139803,,0.3607271998796182,0.9993271028075766,1.0,1.0
10,ATRX,-0.9187606,,0.35822080209126506,0.9993271028075766,1.0,1.0
10,ITGB2,-0.9242937,,0.3553334112139209,0.9981275595896656,1.0,1.0
10,GZMA,-0.92753077,,0.3536510176310026,0.9955683600965787,1.0,1.0
10,ARHGAP4,-0.9276437,,0.3535924205098896,0.9955683600965787,1.0,1.0
10,ABHD2,-0.93464476,,0.3499713900390291,0.9914203683825188,1.0,1.0
10,TSKU,-0.93472004,,0.3499325825251133,0.9914203683825188,1.0,1.0
10,FMNL3,-0.9362633,,0.34913763029421985,0.9914203683825188,1.0,1.0
10,ASCL1,-0.939124,,0.34766709620947,0.9905045476053277,1.0,1.0
10,MAP4K1,-0.93972623,,0.347358012764616,0.9905045476053277,1.0,1.0
10,CLEC3A,-0.9477059,,0.34327917124824325,0.981948104719052,1.0,1.0
10,INPP5D,-0.94875985,,0.342742753090849,0.981948104719052,1.0,1.0
10,PPM1F,-0.9644935,,0.33479856745895464,0.9690262444542826,1.0,1.0
10,PTPN7,-0.9830878,,0.32556424064152956,0.9471617434767599,1.0,1.0
10,S100A8,-0.9887338,,0.322793395838345,0.9415720453763848,1.0,1.0
10,CST9,-0.99739105,,0.3185747262787333,0.9356085940638275,1.0,1.0
10,TPSG1,-0.9987461,,0.31791769553771665,0.9353739380988748,1.0,1.0
10,PCSK7,-0.999386,,0.317607739902221,0.9353739380988748,1.0,1.0
10,LILRB4,-1.0000259,,0.3172979824172494,0.9353739380988748,1.0,1.0
10,DNAH5,-1.0010046,,0.31682461894950054,0.9353739380988748,1.0,1.0
10,PRPF38B,-1.0041287,,0.31531659860136485,0.9353739380988748,1.0,1.0
10,WNT4,-1.0058224,,0.3145009718292381,0.9353739380988748,1.0,1.0
10,TNRC6B,-1.0065,,0.3141751098677823,0.9353739380988748,1.0,1.0
10,CSPG4,-1.0137646,,0.3106951051108654,0.9341517128016918,1.0,1.0
10,FLII,-1.035483,,0.3004434071429789,0.9159859973871307,1.0,1.0
10,GBP4,-1.0365746,,0.29993417685301793,0.9158295476428028,1.0,1.0
10,FAM20C,-1.0367627,,0.29984643673101985,0.9158295476428028,1.0,1.0
10,RBP1,-1.0386071,,0.2989874893930553,0.9157350364258968,1.0,1.0
10,BMP1,-1.0424088,,0.2972221919404243,0.9131250136418565,1.0,1.0
10,RASAL3,-1.0501627,,0.2936433240095998,0.9077073385149916,1.0,1.0
10,CD53,-1.0543407,,0.2917269392198121,0.9045796564955413,1.0,1.0
10,NELL2,-1.0580295,,0.2900419973139643,0.9021524022207287,1.0,1.0
10,SNHG14,-1.0586693,,0.28975037955246763,0.9021524022207287,1.0,1.0
10,TGFB1,-1.0604385,,0.2889451698961579,0.9021524022207287,1.0,1.0
10,IQGAP2,-1.0653694,,0.28670882643854956,0.8973672188999986,1.0,1.0
10,CCL8,-1.0721446,,0.2836550974933032,0.8892009325808877,1.0,1.0
10,MMP3,-1.074403,,0.28264210042885307,0.8874163278770897,1.0,1.0
10,LINC00578,-1.0835872,,0.27854786238668927,0.8773161020053205,1.0,1.0
10,AC087379.2,-1.0880288,,0.27658241023139063,0.872499716818267,1.0,1.0
10,BNIP3,-1.0904001,,0.27553693894207676,0.8705748465784415,1.0,1.0
10,GLIPR2,-1.098681,,0.2719072546289494,0.8604659956612322,1.0,1.0
10,SUSD2,-1.099622,,0.27149687149414725,0.8604659956612322,1.0,1.0
10,SMIM1,-1.1027461,,0.2701374426961687,0.8589425840895666,1.0,1.0
10,CCL4,-1.1140758,,0.2652466660543097,0.85014957068689,1.0,1.0
10,VTCN1,-1.1144898,,0.2650690961271859,0.85014957068689,1.0,1.0
10,ARID5A,-1.1152426,,0.26474645158698107,0.85014957068689,1.0,1.0
10,ORAI2,-1.1220932,,0.26182282370775356,0.8459541961478306,1.0,1.0
10,EGLN3,-1.1234859,,0.2612311992326414,0.8454084117561209,1.0,1.0
10,ARRB2,-1.1263841,,0.2600029458283223,0.843571805255941,1.0,1.0
10,EMID1,-1.1330088,,0.2572105374373761,0.8391860927809986,1.0,1.0
10,COLEC12,-1.1394076,,0.25453315031742285,0.833169068142137,1.0,1.0
10,ECM1,-1.1496835,,0.2502742630990086,0.8219187622299132,1.0,1.0
10,TFEB,-1.1560823,,0.2476474888839012,0.8146298976444118,1.0,1.0
10,RCN3,-1.1694822,,0.24220939235315087,0.7999213057248079,1.0,1.0
10,TSPAN5,-1.1904103,,0.23388520056677953,0.7783201349976024,1.0,1.0
10,AC020916.1,-1.2023045,,0.22924556268290752,0.7667075675013629,1.0,1.0
10,PLXDC1,-1.2046006,,0.22835753114423496,0.765016854754556,1.0,1.0
10,OTOA,-1.2091174,,0.22661774038055127,0.7604622160421184,1.0,1.0
10,HSPB8,-1.2119027,,0.22554959384579065,0.7600571732896763,1.0,1.0
10,FAIM2,-1.2130697,,0.22510319708902793,0.7600571732896763,1.0,1.0
10,ITGB4,-1.2275611,,0.2196117607932393,0.7520950712097236,1.0,1.0
10,SH3TC1,-1.2288785,,0.21911734915699577,0.7516890194065036,1.0,1.0
10,LINC00645,-1.229255,,0.21897623560563406,0.7516890194065036,1.0,1.0
10,PHKG1,-1.2347127,,0.21693741946338208,0.7480600671151106,1.0,1.0
10,NUPR2,-1.2361431,,0.2164053748043847,0.7475142480289628,1.0,1.0
10,PLSCR3,-1.245779,,0.2128455390461632,0.7381974628825152,1.0,1.0
10,TNFRSF4,-1.2458919,,0.21280407438158055,0.7381974628825152,1.0,1.0
10,CCL3,-1.2542105,,0.20976553357825334,0.7308903608998375,1.0,1.0
10,GSTM3,-1.2626795,,0.20670439371744764,0.7227426353756912,1.0,1.0
10,PODXL,-1.2674598,,0.20499093474090058,0.7180067766756588,1.0,1.0
10,TTC36,-1.2743856,,0.20252679736886792,0.7106203416451506,1.0,1.0
10,HK2,-1.2778862,,0.20128957914216306,0.7075204890761444,1.0,1.0
10,HGD,-1.2897805,,0.19712689903134817,0.695332977182886,1.0,1.0
10,MIR210HG,-1.297045,,0.1946156996753191,0.68890513159405,1.0,1.0
10,ANTXR1,-1.3005456,,0.1934140536612985,0.6874210340442543,1.0,1.0
10,ATG2A,-1.3023146,,0.19280884707551926,0.6874210340442543,1.0,1.0
10,PSCA,-1.3058904,,0.19158980840811157,0.6854733753420807,1.0,1.0
10,DENND1A,-1.3061539,,0.19150020929067657,0.6854733753420807,1.0,1.0
10,TTYH3,-1.309805,,0.19026179318351066,0.6843949395090311,1.0,1.0
10,KCNE4,-1.3099179,,0.19022358590551758,0.6843949395090311,1.0,1.0
10,PDLIM7,-1.314209,,0.1887758935993622,0.6815014209363256,1.0,1.0
10,SPTSSB,-1.3147359,,0.18859866848436446,0.6815014209363256,1.0,1.0
10,SLC15A3,-1.3320128,,0.18285598417072746,0.6649308515299179,1.0,1.0
10,SEPTIN6,-1.3413099,,0.17981984586461586,0.6615042587907871,1.0,1.0
10,PDE5A,-1.349779,,0.1770868868186487,0.6583155643815937,1.0,1.0
10,TUBA4A,-1.3501178,,0.17697821564072602,0.6583155643815937,1.0,1.0
10,CPB1,-1.363593,,0.17269571041732634,0.6516819261031183,1.0,1.0
10,PRRX2,-1.3716856,,0.1701613308845763,0.6445504957749102,1.0,1.0
10,TPM2,-1.3754497,,0.16899209113284175,0.6417789114435165,1.0,1.0
10,SH3BP2,-1.3756002,,0.16894544722642835,0.6417789114435165,1.0,1.0
10,EHD1,-1.3799665,,0.16759697198476198,0.6396830991784808,1.0,1.0
10,IL18,-1.3923877,,0.16380501534966052,0.6276054227956341,1.0,1.0
10,MRC2,-1.4031905,,0.16056004343040364,0.6179271492751749,1.0,1.0
10,SAMD9L,-1.4103798,,0.15842757460743584,0.6139906807984333,1.0,1.0
10,FNBP1,-1.4140685,,0.15734178597843662,0.612224848165123,1.0,1.0
10,AKNA,-1.4141438,,0.1573196858947865,0.612224848165123,1.0,1.0
10,FGFR4,-1.4192629,,0.155822392816841,0.6086812219407851,1.0,1.0
10,LTBP1,-1.4221988,,0.15496854458950754,0.6077197827039511,1.0,1.0
10,SGK1,-1.4265274,,0.153716153212873,0.6044621349267358,1.0,1.0
10,ITGAL,-1.4416964,,0.1493880248332809,0.5928096223542892,1.0,1.0
10,DGKA,-1.4442184,,0.14867756515079816,0.5911632809176866,1.0,1.0
10,CCL4L2,-1.4531767,,0.14617469254115684,0.5835317067511251,1.0,1.0
10,CXCL10,-1.4686469,,0.14192859670323543,0.5711412342182512,1.0,1.0
10,CMTM3,-1.473126,,0.1407170497404878,0.5674074586309992,1.0,1.0
10,KRT15,-1.4803907,,0.13876903214077885,0.5641017566698328,1.0,1.0
10,PPP1R18,-1.4805788,,0.13871884279661387,0.5641017566698328,1.0,1.0
10,ITGAX,-1.4821974,,0.13828779143943123,0.5641017566698328,1.0,1.0
10,SEMA3B-AS1,-1.488935,,0.13650449829058262,0.5605934221379163,1.0,1.0
10,KCNK6,-1.4917203,,0.13577247701965942,0.5598865031738532,1.0,1.0
10,SPHK1,-1.4928496,,0.13547657670921792,0.5598205649141237,1.0,1.0
10,LOXL2,-1.5157348,,0.12958642344761725,0.5399434310317386,1.0,1.0
10,SNX8,-1.5221336,,0.12797559739397255,0.5355811219698047,1.0,1.0
10,COL16A1,-1.5228488,,0.12779653549253187,0.5355811219698047,1.0,1.0
10,COL5A2,-1.5275915,,0.12661399870406798,0.5331115734908125,1.0,1.0
10,CCDC88B,-1.5404644,,0.12344718407086672,0.5219754083334746,1.0,1.0
10,EXOC2,-1.5434004,,0.12273366164519237,0.5200578883270863,1.0,1.0
10,MMP1,-1.5482184,,0.12156973960371935,0.5168739875896317,1.0,1.0
10,CALHM2,-1.5490087,,0.12137961059583526,0.5168739875896317,1.0,1.0
10,MMEL1,-1.5593598,,0.1189112356182033,0.5103486507219025,1.0,1.0
10,ACOX2,-1.5657587,,0.11740512252892168,0.5049682689415986,1.0,1.0
10,CNTD1,-1.566248,,0.11729056828457415,0.5049682689415986,1.0,1.0
10,PLPBP,-1.5758463,,0.11506123698384148,0.5000097530199624,1.0,1.0
10,IGLC7,-1.5783305,,0.11448969751212741,0.4999550109699887,1.0,1.0
10,ST6GALNAC4,-1.5957203,,0.11055125149354537,0.48620284125124413,1.0,1.0
10,ENO2,-1.5995597,,0.10969631314208875,0.48620284125124413,1.0,1.0
10,ERP27,-1.6023827,,0.10907102242806817,0.484760099680303,1.0,1.0
10,GBP1,-1.6122444,,0.10690877185329678,0.47833902395211086,1.0,1.0
10,ZNF350-AS1,-1.6241387,,0.10434621155004078,0.46792023116610215,1.0,1.0
10,ACSL3,-1.6248162,,0.10420172439487302,0.46792023116610215,1.0,1.0
10,RP1,-1.6269617,,0.10374522998919544,0.4673208558071867,1.0,1.0
10,KLHDC7B,-1.6489812,,0.09915147576098574,0.44966655673916434,1.0,1.0
10,LIN7A,-1.6559447,,0.09773301909208772,0.444240995873126,1.0,1.0
10,CD163L1,-1.6598593,,0.09694276475527783,0.44328389357671183,1.0,1.0
10,LMCD1,-1.6705492,,0.09481077176136075,0.4359115943051069,1.0,1.0
10,EVA1B,-1.6805991,,0.09284081998991286,0.4278378801378473,1.0,1.0
10,Z82246.1,-1.6845512,,0.09207517831481749,0.4252895072277944,1.0,1.0
10,ZNF655,-1.6864333,,0.09171237404675084,0.42459432429051314,1.0,1.0
10,AUTS2,-1.6868473,,0.09163271147660859,0.42459432429051314,1.0,1.0
10,HTRA3,-1.6899714,,0.09103341254176152,0.42341122112447216,1.0,1.0
10,CCM2,-1.7084528,,0.08755235177510452,0.4135427180036393,1.0,1.0
10,FSIP1,-1.7125932,,0.08678739484959296,0.41229166199331574,1.0,1.0
10,ST3GAL2,-1.7297572,,0.08367366331858592,0.4003524560697891,1.0,1.0
10,PITPNM1,-1.734914,,0.08275605354392232,0.3969115277885963,1.0,1.0
10,MYO1G,-1.7400706,,0.08184661649076251,0.3934933485132813,1.0,1.0
10,SH3BGRL,-1.7408987,,0.08170133380719587,0.3934933485132813,1.0,1.0
10,C1orf56,-1.740974,,0.08168813667158402,0.3934933485132813,1.0,1.0
10,ADAP1,-1.7415762,,0.0815826218366922,0.3934933485132813,1.0,1.0
10,RBM20,-1.7503088,,0.08006504738580633,0.3905612067600309,1.0,1.0
10,INAFM1,-1.7559549,,0.07909612469232234,0.386778115854877,1.0,1.0
10,FERMT3,-1.7630688,,0.0778888837207204,0.3818082535329432,1.0,1.0
10,RGS2,-1.7711991,,0.0765275973984345,0.37698323841593345,1.0,1.0
10,COL5A1,-1.7820772,,0.07473665339916963,0.3697068011819754,1.0,1.0
10,CSK,-1.7889277,,0.07362646625345515,0.3653918920767005,1.0,1.0
10,IL4I1,-1.7992411,,0.07198055264753939,0.3581122022265641,1.0,1.0
10,APOC2,-1.8390268,,0.06591124130596242,0.3345748289642762,1.0,1.0
10,AFF3,-1.8423768,,0.06542005267452529,0.3335149017898578,1.0,1.0
10,MICAL1,-1.850093,,0.06430013934465607,0.3297443043315696,1.0,1.0
10,GOLGA8B,-1.8548357,,0.06361968933401704,0.3287839242068064,1.0,1.0
10,TNC,-1.857847,,0.06319075308024091,0.3274132283950306,1.0,1.0
10,SORBS3,-1.8700423,,0.06147793322867618,0.3201975688993551,1.0,1.0
10,IFIH1,-1.8780221,,0.06037814069027983,0.3173242105016358,1.0,1.0
10,BCL2,-1.8817109,,0.05987528549436236,0.31604552676992753,1.0,1.0
10,ZYX,-1.8827271,,0.05973735565758063,0.31604552676992753,1.0,1.0
10,NR4A1,-1.8874698,,0.05909716342349245,0.31434661395474706,1.0,1.0
10,SYNC,-1.8901423,,0.05873893571463412,0.313274323811382,1.0,1.0
10,AC010998.3,-1.8909327,,0.05863332721764015,0.313274323811382,1.0,1.0
10,COL12A1,-1.9068168,,0.05654430316394231,0.30423763731227965,1.0,1.0
10,STMND1,-1.9094894,,0.05619899445613638,0.303778348411548,1.0,1.0
10,PIP,-1.9193511,,0.0549399161393238,0.29858650075719456,1.0,1.0
10,MAD1L1,-1.9225129,,0.05454125554871131,0.29803964780716563,1.0,1.0
10,CLSTN2,-1.9379077,,0.052634480773812824,0.2899971392496574,1.0,1.0
10,LRRC75A,-1.9534907,,0.050761467704309726,0.2831414028160239,1.0,1.0
10,FUOM,-1.9576689,,0.0502688820515155,0.2816183868432241,1.0,1.0
10,BCAS1,-1.9577441,,0.05026004350762982,0.2816183868432241,1.0,1.0
10,FMNL1,-1.9584593,,0.05017614228424587,0.2816183868432241,1.0,1.0
10,PVALB,-1.9589486,,0.05011880385278708,0.2816183868432241,1.0,1.0
10,FCER1G,-1.9612447,,0.049850487320903976,0.2816183868432241,1.0,1.0
10,AARD,-1.971671,,0.04864717346523598,0.2771918715967862,1.0,1.0
10,INHBA,-1.9933141,,0.04622705658845855,0.26491149907426104,1.0,1.0
10,WIPI1,-2.0015197,,0.04533640925249438,0.2613049524639446,1.0,1.0
10,DKK3,-2.0115697,,0.04426531840789183,0.2573565023714641,1.0,1.0
10,PFKFB4,-2.019173,,0.043469240884089023,0.25420608704145625,1.0,1.0
10,PGGHG,-2.020641,,0.043316943951311825,0.254058322295084,1.0,1.0
10,THBS2,-2.0211303,,0.043266278596869996,0.254058322295084,1.0,1.0
